label,method,url,http_version,host,user_agent,pragma,cache_control,accept,accept_encoding,accept_charset,language,cookie,content_type,content_length,connection,body,classification
Anomalous,GET,/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&cantidad=62&B1=A%F1adir+al+carrito,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=6C0EB4E3A1F148745707C115A7EBD18A,,,close,,1
Anomalous,GET,/tienda1/publico/caracteristicas.jsp?idA=1,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=9FFCF84EF20A8F37E22B12CE0C010580,,,close,,1
Normal,POST,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=492AAB7777F755373723A397C07DB4EB,application/x-www-form-urlencoded,Content-Length: 4,Connection: close,id=1,0
Normal,GET,/tienda1/miembros/imagenes/ogono.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=742C77FA0229E9DEDAB66AAC90D35ABC,,,close,,0
Normal,POST,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=666634A4CDA93215C3A72CA4D0B3888F,application/x-www-form-urlencoded,Content-Length: 4,Connection: close,id=2,0
Normal,GET,/tienda1/publico/registro.jsp?modo=registro&login=athwal&password=a92974d4r&nombre=Meinrad&apellidos=Martinho+Burg%E8s&email=bruzzese%40audiosat.ar&dni=63102165D&direccion=Calle+Pintor+Picasso%2C+182+5%3FD&ciudad=Montesa&cp=20180&provincia=Toledo&ntc=9280522239849881&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=34FA62EC5C7D6A8E8FDDBC1169D4079D,,,close,,0
Normal,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=8BFB558CB91326ADD62C4C4AC4FBF77B,,,close,,0
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=8EC262C9A92D533CB6172AB7F39A5BF4,application/x-www-form-urlencoded,Content-Length: 298,Connection: close,modo=registro&login=%3C%21--%23include+file%3D%22archivo_secreto%22+--%3E&password=10nfig318c559&nombre=Malias&apellidos=Monestel+Robaldino&email=nagy%40973.lv&dni=61037738Q&direccion=C%2F+Begonia+49+12F&ciudad=Borges+del+Camp%2C+Les&cp=37621&provincia=Guadalajara&ntc=1924133576102581&B1=Registrar,1
Normal,GET,/tienda1/imagenes/cmenbul.gif,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=DCCA1302BF5CA0706335C189F360DFB9,,,close,,0
Normal,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=D44DB16232B0A69B95C35C1A68E46EAB,,,close,,0
Normal,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=6CCD0ABC144E35DE00348937F1F94F8C,application/x-www-form-urlencoded,Content-Length: 43,Connection: close,modo=insertar&precio=5368&B1=Pasar+por+caja,0
Anomalous,GET,/tienda1/miembros/editar.jsp?modo=registro&login=levasseu&password=embarbillado&nombre=Zuleika&apellidos=Pe%F1azco+Arreche&email=others%40tetdevelocidad.sz&dni=91212440Y&direccion=C%2F+Mostoles+25%2C+2C&ciudad=Amposta&cp=08310&provincia=Valencia&ntc=1675356603176027any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=5C277A835BEAAEF8E4FDEF8F231D6CE0,,,close,,1
Normal,GET,/tienda1/global/titulo.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=093E8A1DC3FD55187CA74565CEF43B62,,,close,,0
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=769C044B41BB95D692AB811AD2A5F65A,application/x-www-form-urlencoded,Content-Length: 274,Connection: close,modo=registro&login=mueller&password=ENv94E8CIMi2N27&nombre=Lihue&apellidos=Ache&email=Set-cookie%253A%2BTamper%253D1041264011025374727&dni=47828836Z&direccion=Dacil+Vilar+Borges+197%2C+&ciudad=Valle+de+Tobalina&cp=09611&provincia=Almer%EDa&ntc=7390983660334411&B1=Registrar,1
Anomalous,GET,/tienda1/miembros/editar.jsp?modo=registro&login=charla&password=hi09otismo&nombre=Zita&apellidos=*Castillon+Ravella&email=robb-ghostley%40botilleria.com.sb&dni=09531645P&direccion=Calle+Dresde+25+6%3FD&ciudad=Molezuelas+de+la+Carballeda&cp=08281&provincia=Baleares+%28Illes%29&ntc=7133217385805670&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=90EE78896844A8F1178F1B72ADFEE13D,,,close,,1
Normal,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=C41E7950EBA4AABECA209E46B6EA22A9,,,close,,0
Anomalous,GET,/iisadmpwd/aexp2.htr,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=99AA1AA18054D4603280A899151F400A,,,close,,1
Normal,GET,/tienda1/publico/miembros.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=65A62357228B6729A4436DCB5C9E0D1D,,,close,,0
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=3BDFC8D7EF65C768824BB0FAC8D27049,application/x-www-form-urlencoded,Content-Length: 236,Connection: close,modo=registro&login=onder&password=cORT%E9SMenTE&nombre=Pancracio&apellidos=Joves+Sagreras&email=%252B&dni=20934634B&direccion=Avenida+Deportes+35+&ciudad=Santa+Croya+de+Tera&cp=13326&provincia=Zaragoza&ntc=7238071991283064&B1=Registrar,1
Normal,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=50AAE40DA83F5300A65AB7FBC8A92DFF,application/x-www-form-urlencoded,Content-Length: 62,Connection: close,modo=entrar&login=cowper&pwd=878eca6or5&remember=off&B1=Entrar,0
Normal,GET,/tienda1/miembros/index.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=3E4CB4E24100C1B1DE197CA11439FB1D,,,close,,0
Normal,GET,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=60BD441BD1CBEDC0565282EF5ECD44F6,,,close,,0
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=D8F1A64A4F2974D8A93AC615176333DC,application/x-www-form-urlencoded,Content-Length: 248,Connection: close,modo=registro&login=pilcher&password=0int67no&nombreA=Petrona&apellidos=Sejas+Escriba&email=alfaro%40inventoscaseros.cat&dni=78802302R&direccion=Passatge+Centelles%2C+19+&ciudad=Coir%F3s&cp=03517&provincia=La+Rioja&ntc=4788743133970052&B1=Registrar,1
Anomalous,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=F2ED9AD7B2754CFEC6B48E1101AD0361,application/x-www-form-urlencoded,Content-Length: 77,Connection: close,B2=%27%3B+DROP+TABLE+usuarios%3B+SELECT+*+FROM+datos+WHERE+nombre+LIKE+%27%25,1
Normal,GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=6249&B1=Confirmar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=6103D43A37C2396A684AFD55AE150975,,,close,,0
Normal,GET,/tienda1/publico/autenticar.jsp?modo=entrar&login=glazer&pwd=rustir&remember=on&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=A4CD9D581862421FF36C54F898E8B6C7,,,close,,0
Normal,GET,/tienda1/publico/autenticar.jsp?modo=entrar&login=guciz&pwd=orquestra&remember=off&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=F35830EA3413FFC07974983EFDCFFEE8,,,close,,0
Anomalous,GET,/tienda1/publico/autenticar.jsp?modoA=entrar&login=rolston&pwd=higa&remember=off&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=B0812EA4A4C4D86610FE894EE68263BC,,,close,,1
Normal,GET,/tienda1/miembros/imagenes/castro.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=E02E6E68A9B323AB0BDB7E76EF6F7FA6,,,close,,0
Normal,GET,/tienda1/imagenes/nuestratierra.jpg,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=7EDFA06FCA5DC9CD5E525CEE4EA00AC2,,,close,,0
Normal,GET,/tienda1/imagenes/2.gif,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=477699AA8B07C87D2019643F58ECD5A0,,,close,,0
Normal,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=3080D37ADE843B33DF7B013F655660CE,application/x-www-form-urlencoded,Content-Length: 257,Connection: close,modo=registro&login=laureano&password=atEnieSa&nombre=Dermidio&apellidos=Vil%E0+Francino&email=gussack.reinecke%40eddydaniele.pt&dni=68370047V&direccion=Botellas%2C+97+9A&ciudad=Castillo+de+Bayuela&cp=28194&provincia=Le%F3n&ntc=9228046254742614&B1=Registrar,0
Anomalous,GET,/tienda1/publico/pagar.jsp?modo=insertar&precioA=5021&B1=Pasar+por+caja,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=125E4276384F469CB94914F0233F69C3,,,close,,1
Anomalous,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=21E550C604DC298597BCFDAB12CE3D48,application/x-www-form-urlencoded,Content-Length: 265,Connection: close,modo=registro&login=saladna&passwordA=na6u40476a8i%F3n&nombre=Amranto&apellidos=Enjuanes+Corbi&email=tin%40velazquezlarra%F1aga.aw&dni=09894897K&direccion=C%2F+358+180+13%3FG&ciudad=Sanl%FAcar+de+Barrameda&cp=16118&provincia=Cuenca&ntc=1923588691952780&B1=Registrar,1
Anomalous,GET,/tienda1/publico/pagar.jsp?modo=insertar&precio=6771&B1=Confirmar%2F,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=8560C9501A4A4647A73767921E93221B,,,close,,1
Normal,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=53A9CE72291FA69025F0206859212221,,,close,,0
Normal,GET,/tienda1/publico/registro.jsp?modo=registro&login=meleskie&password=constantemente&nombre=Nao&apellidos=Testua&email=longhurst-street1%40drae2.pa&dni=37425321C&direccion=Calle+Romeral%2C+143%2C+7%3FH&ciudad=Tejeda+y+Segoyuela&cp=43143&provincia=Ciudad+Real&ntc=8485680523829523&B1=Registrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=0404D23AFE6E4D2099E2A9E3086C1078,,,close,,0
Anomalous,GET,/_cti_pvt/uniqperm.cnf,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=5A6062C4925D5AA57C109D480DC3E89C,,,close,,1
Normal,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=0A86F850EFCCEEA23E653159CD1729A4,,,close,,0
Anomalous,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=24BDE3D949D18BC1ED3851ED84EFD10E,application/x-www-form-urlencoded,Content-Length: 304,Connection: close,modo=registro&login=quan&password=L71o7O6%CDNe4&nombre=Herm%E1nn&apellidos=Estaragu%E9+Cort%E9s&email=girls%40viscotek.mh&dni=62336583M&direccion=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&ciudad=Aras&cp=37727&provincia=Granada&ntc=3043074301340407&B1=Registrar,1
Normal,GET,/tienda1/imagenes/3.gif,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=CD8F5EE94B8BA0894BA1792241565C73,,,close,,0
Anomalous,GET,/tienda1/publico/autenticar.jsp?modo=entrar&loginA=patricio&pwd=galo1he0o&remember=off&B1=Entrar,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=550F4DDEC02752B7D2CBF865D50DB830,,,close,,1
Normal,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=EB331312E80031CD2170A5B588DB3991,application/x-www-form-urlencoded,Content-Length: 17,Connection: close,B2=Vaciar+carrito,0
Anomalous,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=6BB733CD30AC8914C40DD05D7915129A,application/x-www-form-urlencoded,Content-Length: 77,Connection: close,id=2%2F&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=24&B1=A%F1adir+al+carrito,1
Anomalous,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=DDC524D91F9F2CEC3351853C4F0A2023,application/x-www-form-urlencoded,Content-Length: 301,Connection: close,modo=registro&login=lodesert&password=heRramienTa&nombre=Edelmira&apellidos=Capo+Garc%EDa&email=bugbee%40farma-job.cd&dni=55645514G&direccion=C%2F+Santander+S%2FN%2C+&ciudad=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&cp=05289&provincia=Badajoz&ntc=4927358900726396&B1=Registrar,1
Anomalous,POST,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,JSESSIONID=2D0075A0FE5C6893A648673B2DF9D747,application/x-www-form-urlencoded,Content-Length: 244,Connection: close,modoA=registro&login=doti&password=idealismo&nombre=Ian&apellidos=Sacota+Xech&email=alland.soeltoft%40aridossanchez.do&dni=28681618C&direccion=C%2F+Valencia+S%2FN+11A&ciudad=Pancorbo&cp=26321&provincia=Alicante&ntc=3366384544522158&B1=Registrar,1
